BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,126.50,126.50
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"255,954.43","83,387.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"383,757.48","165,224.02"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRAVEL,"227,281.14","67,711.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRANSPORTATION OF THINGS,"2,709.82",900.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","856,904.81","235,587.09"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"40,820.62","13,353.71"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"2,090,628.99","955,697.31"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"1,058,606.19","378,968.84"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"590,845.88","201,093.91"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","36,492.29","12,025.48"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"2,764,239.36","763,116.18"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"122,918.37","34,204.11"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"23,350.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"1,842,459.00","1,842,459.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,103.80,103.80
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"61,531.79","37,972.61"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"4,253.44","4,253.44"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES",202.02,25.95
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"3,461.10","3,461.10"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"206,569.61","110,024.39"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"41,914.19","9,755.61"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"649,923.94","385,891.08"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"214,297.47","122,664.77"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"67,704.00","8,886.15"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,126.89,0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"322,847.51",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"35,439.60",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"8,198.08","8,198.08"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"652,346.20","323,798.80"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"700,900.64","65,800.64"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"29,065.20",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"280,191.76",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"10,956.72","5,599.97"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"120,425.87","1,635.81"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"193,000.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"293,716.36","222,533.16"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","68,322.10","32,065.20"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"2,521,647.40","1,378,179.12"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"290,374.44","133,904.24"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"2,652.96",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"24,052.93","24,052.93"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,149.01,149.01
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"5,575.05","5,575.05"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"14,405.13","14,405.13"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"90,160.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"1,627,624.67","652,890.78"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"741,000.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"10,228.10","5,226.92"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"69,242.88","69,242.88"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"94,000.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"40,274.52",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"44,054.80",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"278,628.90","40,812.24"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"242,734.04","87,319.02"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"349,435.39","246,691.34"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"127,950.69","31,881.65"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"5,189.74","2,106.63"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"46,112.53","18,556.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"112,486.44","112,486.44"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"3,607.48","3,135.55"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"42,502.67","39,082.67"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","26,476.30","11,902.73"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"26,763.00","22,479.00"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"6,035.64",454.82
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"1,199,666.25","362,684.28"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"832,055.33","459,807.40"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"196,991.80","132,291.70"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"1,704,114.06","-502,693.87"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRANSPORTATION OF THINGS,348.00,28.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","2,997,628.15","646,627.87"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"10,011.65","10,011.65"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"4,281.59","1,352.50"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"1,151,094.51","890,201.37"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRANSPORTATION OF THINGS,785.00,660.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"317,527.43","168,927.21"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"91,890.46",945.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"1,438,694.42","772,054.20"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"29,328.75",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,345.99,345.99
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"24,767.26",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"281,668.21","108,027.32"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"3,308.72","2,837.12"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"68,380.81","35,330.58"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRANSPORTATION OF THINGS,593.00,0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"48,578.29","16,381.46"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"236,274.08","26,458.07"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"647,618.13","71,879.84"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRAVEL,"7,745.06",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES",9.95,0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"51,779.50",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"477,347.09","20,069.07"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"129,677.74",0.00
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"19,090,834.49","4,887,333.10"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRAVEL,"58,926.38","33,080.73"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,TRANSPORTATION OF THINGS,"14,014.72","6,804.67"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","183,623.90","71,889.27"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"6,839.48","2,651.67"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"1,360,335.72","350,167.53"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"524,303.76","145,363.85"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"665,843.15","235,349.77"
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"5,454.32",0.00
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"1,190,055.49","263,339.00"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,TRAVEL,"5,457.07",136.35
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","8,895.48","2,764.91"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"3,627.52",89.90
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"209,709.26",979.63
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"49,125.76","24,290.68"
,OFFICE OF GENERAL COUNSEL,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"7,361.42","1,756.18"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"8,590,584.60","2,208,151.39"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","88,553.24","77,256.86"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"60,260.80","60,260.80"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"16,557.75","16,557.75"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"398,412.09","393,597.09"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,TRAVEL,"40,008.48","40,008.48"
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES",40.00,0.00
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,396.56,0.00
,SERGEANT AT ARMS,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,150.00,0.00
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"1,235,324.91","311,824.98"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","23,439.53","6,628.20"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,274.01,226.46
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"5,738.09","1,851.54"
,OFFICE OF THE PARLIAMENTARIAN,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"9,864.72","1,176.00"
,COMPILATION OF PRECEDENTS,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"459,500.01","116,000.01"
,COMPILATION OF PRECEDENTS,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,12.80,0.00
,TECHNICAL ASSISTANTS,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"434,107.08","108,526.77"
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,FRANKED MAIL,8.20,0.00
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"171,900.46","39,621.51"
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,TRAVEL,"3,065.04","2,106.39"
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","6,563.99","3,559.29"
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,89.90,0.00
,FORMER SPEAKER'S STAFF,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"1,824.25",291.65
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,TRAVEL,"11,592.72","4,178.24"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"34,365.04","10,499.04"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"364,898.44","95,435.00"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","25,723.28","8,009.05"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"1,827.63",923.95
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"59,966.05","13,887.61"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"8,480.73","2,520.66"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"111,795.20","88,991.81"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"2,837,087.92","732,237.16"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,TRAVEL,37.80,37.80
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES",160.00,0.00
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"46,194.98","46,194.98"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"6,920.75",594.25
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"32,022.53","6,784.11"
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","7,659.91","1,855.55"
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,254.85,0.00
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"137,463.03","46,750.58"
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"37,380.39","10,205.96"
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"20,595.30","4,943.16"
,LAW REVISION COUNSEL,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"1,976,852.12","509,088.03"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,TRAVEL,40.00,0.00
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","30,561.53","8,993.07"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,189.85,189.85
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"15,046.63","3,969.99"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"20,696.04","9,396.79"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"19,417.37","8,866.99"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"8,271,006.97","2,102,356.99"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2016,2016Q3,PERSONNEL COMPENSATION,"302,031.31","68,124.99"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2016,2016Q3,"RENT, COMMUNICATION, UTILITIES","3,302.00","1,073.98"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2016,2016Q3,PRINTING AND REPRODUCTION,"1,387.88",0.00
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2016,2016Q3,SUPPLIES AND MATERIALS,"48,533.58","10,864.92"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"2,280.00",570.00
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"1,431,004.83","205,454.94"
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"99,787.38",0.00
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"787,643.34","252,360.39"
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2016,2016Q3,EQUIPMENT,"18,150.07",0.00
,CLERK OF THE HOUSE,FISCAL YEAR 2016,2016Q3,OTHER SERVICES,"65,610.00","44,010.00"
