BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,PERSONNEL COMPENSATION,2221859.39,606610.15
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,TRAVEL,97.99,0
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,RENT  COMMUNICATION  UTILITIES,129.54,104.55
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,PRINTING AND REPRODUCTION,5887.87,901.34
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,OTHER SERVICES,806.39,221.77
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,SUPPLIES AND MATERIALS,2115.62,1401.77
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,GENERAL EXPENDITURES TOTALS:,2230896.8,609239.58
,2017 OFFICE OF THE MINORITY WHIP,2017,Q4,OFFICE TOTALS:,2230896.8,609239.58
,2017 DEMOCRATIC CAUCUS,2017,Q4,PERSONNEL COMPENSATION,1217131.49,445916.26
,2017 DEMOCRATIC CAUCUS,2017,Q4,TRAVEL,7380.24,2518.69
,2017 DEMOCRATIC CAUCUS,2017,Q4,RENT  COMMUNICATION  UTILITIES,1486.25,672.12
,2017 DEMOCRATIC CAUCUS,2017,Q4,PRINTING AND REPRODUCTION,1391.5,0
,2017 DEMOCRATIC CAUCUS,2017,Q4,OTHER SERVICES,1294.34,113.94
,2017 DEMOCRATIC CAUCUS,2017,Q4,SUPPLIES AND MATERIALS,140186.76,50950.85
,2017 DEMOCRATIC CAUCUS,2017,Q4,GENERAL EXPENDITURES TOTALS:,1368870.58,500171.86
,2017 DEMOCRATIC CAUCUS,2017,Q4,OFFICE TOTALS:,1368870.58,500171.86
,2017 REPUBLICAN CONFERENCE,2017,Q4,PERSONNEL COMPENSATION,1243291.04,337369.22
,2017 REPUBLICAN CONFERENCE,2017,Q4,TRAVEL,10953.07,8249.06
,2017 REPUBLICAN CONFERENCE,2017,Q4,RENT  COMMUNICATION  UTILITIES,1910.01,1190.01
,2017 REPUBLICAN CONFERENCE,2017,Q4,PRINTING AND REPRODUCTION,40618.48,13429.57
,2017 REPUBLICAN CONFERENCE,2017,Q4,OTHER SERVICES,34190.81,7399
,2017 REPUBLICAN CONFERENCE,2017,Q4,SUPPLIES AND MATERIALS,141870.82,43440.07
,2017 REPUBLICAN CONFERENCE,2017,Q4,GENERAL EXPENDITURES TOTALS:,1472834.23,411076.93
,2017 REPUBLICAN CONFERENCE,2017,Q4,OFFICE TOTALS:,1472834.23,411076.93
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,PERSONNEL COMPENSATION,15342217.63,15342217.63
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,15342217.63,15342217.63
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,PRINTING AND REPRODUCTION,134.6,134.6
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,13370.25,13370.25
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,1650,1650
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,TRADITIONAL FURNITURE TOTALS:,15154.85,15154.85
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,TRAVEL,26814.1,26814.1
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,159616.71,159616.71
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,PRINTING AND REPRODUCTION,3604.64,3604.64
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,151104.15,151104.15
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,68326.36,68326.36
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,23358.82,23358.82
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,ADMIN AND OPS TOTALS:,432824.78,432824.78
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,10181.9,10181.9
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,247430.75,247430.75
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,33147.41,33147.41
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,LIBRARY OF CONGRESS MAILREIMB TOTALS:,290760.06,290760.06
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,6288,6288
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,CAO SAFETY PROGRAM TOTALS:,6288,6288
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,54.55,54.55
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,8169.22,8169.22
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,WEB SOLUTIONS TOTALS:,8223.77,8223.77
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,TRAVEL,7902.59,7902.59
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,ENTERPRISE STORAGE SYSTEMS TOTALS:,7902.59,7902.59
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,326934.22,326934.22
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,ENTERPRISE TECHNOLOGY SYSTEMS TOTALS:,326934.22,326934.22
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,2657.05,2657.05
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,CAO SEAT MANAGEMENT TOTALS:,2657.05,2657.05
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,193000,193000
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUBSCRIPTIONS TOTALS:,193000,193000
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,8892.21,8892.21
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,MAIL AND PACKAGE DELIVERY TOTALS:,8892.21,8892.21
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,TRAVEL,1716.28,1716.28
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,CAO PRIVACY PROGRAM TOTALS:,1716.28,1716.28
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,39020.72,39020.72
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,ENTERPRISE MOBILITY AND E-FAX TOTALS:,39020.72,39020.72
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,2411.51,2411.51
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,HRS FLOOR COVERAGE TOTALS:,2411.51,2411.51
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,149.32,149.32
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,HOUSE RECORDING STUDIO OPS TOTALS:,149.32,149.32
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,1970.76,1970.76
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,TELECOMMUNICATIONS TOTALS:,1970.76,1970.76
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,95550.74,95550.74
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,8527.63,8527.63
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,NETWORK SERVICES TOTALS:,104078.37,104078.37
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,317787.05,317787.05
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,WIDE AREA NETWORK TOTALS:,317787.05,317787.05
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OTHER SERVICES,40245.32,40245.32
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,CAMPUS NETWORKING TOTALS:,40245.32,40245.32
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,3401.68,3401.68
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,FINISH SCHEDULE TOTALS:,3401.68,3401.68
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,EQUIPMENT,45188.16,45188.16
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,BENEFITS AND COMPENSATION TOTALS:,45188.16,45188.16
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,2017,Q4,OFFICE TOTALS:,17190824.33,17190824.33
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,PERSONNEL COMPENSATION,4890205.46,4890205.46
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,TRAVEL,7631.99,7631.99
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,28489.81,28489.81
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,PRINTING AND REPRODUCTION,295.36,295.36
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,OTHER SERVICES,171650,171650
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,6905.66,6905.66
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,EQUIPMENT,35930.8,35930.8
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,5141109.08,5141109.08
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,OFFICE TOTALS:,5141109.08,5141109.08
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,PERSONNEL COMPENSATION,270942.48,270942.48
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,TRAVEL,1224.08,1224.08
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,RENT  COMMUNICATION  UTILITIES,1312.54,1312.54
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,OTHER SERVICES,6344.85,6344.85
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,SUPPLIES AND MATERIALS,1120.43,1120.43
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,EQUIPMENT,11600.1,11600.1
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,292544.48,292544.48
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,2017,Q4,OFFICE TOTALS:,292544.48,292544.48
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,PERSONNEL COMPENSATION,2410137.41,2410137.41
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,PERSONNEL TOTALS:,2410137.41,2410137.41
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,OFFICE TOTALS:,2410137.41,2410137.41
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,PERSONNEL COMPENSATION,295541.65,295541.65
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,RENT  COMMUNICATION  UTILITIES,4511.76,4511.76
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,SUPPLIES AND MATERIALS,704.79,704.79
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,EQUIPMENT,1176,1176
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,301934.2,301934.2
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,2017,Q4,OFFICE TOTALS:,301934.2,301934.2
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,2017,Q4,PERSONNEL COMPENSATION,120499.98,120499.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,120499.98,120499.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,2017,Q4,OFFICE TOTALS:,120499.98,120499.98
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,2017,Q4,PERSONNEL COMPENSATION,116026.77,116026.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,116026.77,116026.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,2017,Q4,OFFICE TOTALS:,116026.77,116026.77
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,TRAVEL,518.7,518.7
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,OTHER SERVICES,758,758
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,TRAINING  PERSONNEL & DEVELOP TOTALS:,1276.7,1276.7
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,PERSONNEL COMPENSATION,93823.74,93823.74
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,RENT  COMMUNICATION  UTILITIES,4383.23,4383.23
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,OTHER SERVICES,13603.74,13603.74
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,SUPPLIES AND MATERIALS,1310.32,1310.32
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,EQUIPMENT,899,899
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,ADMIN AND OPS TOTALS:,114020.03,114020.03
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,PERSONNEL COMPENSATION,722753.03,722753.03
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,AUDIT  ADVISORY  INVESTIGATION TOTALS:,722753.03,722753.03
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,2017,Q4,OFFICE TOTALS:,838049.76,838049.76
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,RENT  COMMUNICATION  UTILITIES,1399.8,1399.8
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,PRINTING AND REPRODUCTION,39.95,39.95
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,OTHER SERVICES,395,395
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,SUPPLIES AND MATERIALS,4102.07,4102.07
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,EQUIPMENT,27121,27121
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,ADMIN AND OPS TOTALS:,33057.82,33057.82
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,PERSONNEL COMPENSATION,527588.04,527588.04
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,USC CODIFICATION & MAINTENANCE TOTALS:,527588.04,527588.04
,FISCAL YEAR 2018 LAW REVISION COUNSEL,2017,Q4,OFFICE TOTALS:,560645.86,560645.86
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,RENT  COMMUNICATION  UTILITIES,5798.82,5798.82
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,OTHER SERVICES,4368.66,4368.66
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,SUPPLIES AND MATERIALS,17277.13,17277.13
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,EQUIPMENT,18030.62,18030.62
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,ADMIN AND OPS TOTALS:,45475.23,45475.23
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,PERSONNEL COMPENSATION,2065783.32,2065783.32
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,DRAFTING LEGISLATION TOTALS:,2065783.32,2065783.32
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,2017,Q4,OFFICE TOTALS:,2111258.55,2111258.55
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,PERSONNEL COMPENSATION,73125,73125
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,RENT  COMMUNICATION  UTILITIES,1078.15,1078.15
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,SUPPLIES AND MATERIALS,126,126
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,EQUIPMENT,330,330
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,SALARIES  OFFICERS & EMPLOYEES TOTALS:,74659.15,74659.15
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,2017,Q4,OFFICE TOTALS:,74659.15,74659.15
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,OTHER SERVICES,264836.07,264836.07
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,ATLAS TOTALS:,264836.07,264836.07
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,OTHER SERVICES,1285.7,1285.7
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,HYPERION BUDGET & PLANNING TOTALS:,1285.7,1285.7
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,OTHER SERVICES,73939.32,73939.32
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,PD REPLACEMENT PROJECT TOTALS:,73939.32,73939.32
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,2017,Q4,OFFICE TOTALS:,340061.09,340061.09
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,OTHER SERVICES,109148.75,109148.75
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,EQUIPMENT,20957.6,20957.6
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,LIMS TOTALS:,130106.35,130106.35
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,SUPPLIES AND MATERIALS,3296.74,3296.74
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,EQUIPMENT,79241.22,79241.22
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,ELECTRONIC VOTING SYSTEM TOTALS:,82537.96,82537.96
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,RENT  COMMUNICATION  UTILITIES,386.25,386.25
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,CANNON RENEWAL TOTALS:,386.25,386.25
,FISCAL YEAR 2018 CLERK OF THE HOUSE,2017,Q4,OFFICE TOTALS:,213030.56,213030.56
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,TRAVEL,4715.44,4715.44
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,RENT  COMMUNICATION  UTILITIES,25227.86,25227.86
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,PRINTING AND REPRODUCTION,162.3,162.3
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,OTHER SERVICES,26985,26985
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,SUPPLIES AND MATERIALS,6029.74,6029.74
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,EQUIPMENT,13647.24,13647.24
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,NON - PERSONNEL TOTALS:,76767.58,76767.58
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,OTHER SERVICES,3521.67,3521.67
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,EQUIPMENT,1195.67,1195.67
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,4717.34,4717.34
,FISCAL YEAR 2018 SERGEANT AT ARMS,2017,Q4,OFFICE TOTALS:,81484.92,81484.92
,FISCAL YEAR 2018 EMD,2017,Q4,OTHER SERVICES,88423.37,88423.37
,FISCAL YEAR 2018 EMD,2017,Q4,OEPPO TOTALS:,88423.37,88423.37
,FISCAL YEAR 2018 EMD,2017,Q4,OFFICE TOTALS:,88423.37,88423.37
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,2017,Q4,OTHER SERVICES,1768.8,1768.8
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,2017,Q4,CONGRESSIONAL TRANSITION TOTALS:,1768.8,1768.8
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,2017,Q4,OFFICE TOTALS:,1768.8,1768.8
,FISCAL YEAR 2018 FURNISHINGS,2017,Q4,OTHER SERVICES,25395.24,25395.24
,FISCAL YEAR 2018 FURNISHINGS,2017,Q4,CONGRESSIONAL TRANSITION TOTALS:,25395.24,25395.24
,FISCAL YEAR 2018 FURNISHINGS,2017,Q4,OFFICE TOTALS:,25395.24,25395.24
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,EQUIPMENT,111376.96,111376.96
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,COMMUNICATIONS TOTALS:,111376.96,111376.96
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,OTHER SERVICES,49899.2,49899.2
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,EQUIPMENT,135325.98,135325.98
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,COMMUNICATIONS EQUIPMENT TOTALS:,185225.18,185225.18
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,2017,Q4,OFFICE TOTALS:,296602.14,296602.14
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,2017,Q4,OTHER SERVICES,10188.29,10188.29
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,2017,Q4,SUPPLIES AND MATERIALS,169,169
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,2017,Q4,ADMIN (COMM ROOM) TOTALS:,10357.29,10357.29
